Region label,Region name,Hemi,Centroid R,Centroid A,Centroid S,AAL_Subcortical Region Label,AAL_Subcortical Region Name,AAL_Subcortical Overlap Ratio,AAL_Subcortical Centroid R,AAL_Subcortical Centroid A,AAL_Subcortical Centroid S,BN_Subcortical Region Label,BN_Subcortical Region Name,BN_Subcortical Overlap Ratio,BN_Subcortical Centroid R,BN_Subcortical Centroid A,BN_Subcortical Centroid S,HarvardOxford_Subcortical Region Label,HarvardOxford_Subcortical Region Name,HarvardOxford_Subcortical Overlap Ratio,HarvardOxford_Subcortical Centroid R,HarvardOxford_Subcortical Centroid A,HarvardOxford_Subcortical Centroid S,Tianye Region Label,Tianye Region Name,Tianye Overlap Ratio,Tianye Centroid R,Tianye Centroid A,Tianye Centroid S
837,L__dCa__14,Left,-12,-8,22,7001,Caudate_L,0.46153846153846156,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.4230769230769231,-13,9,10,47,CAU-tail-lh,0.40384615384615385,-14.0,-2.0,20.0
838,L__dCa__15,Left,-15,-21,20,7001,Caudate_L,0.08333333333333333,-12,9,8,227,L_dCa,1.0,-14,2,16,4,Left_Thalamus,0.1388888888888889,-10,-19,6,39,THA-DAl-lh,0.0,-14.0,-20.0,12.0
839,L__dCa__16,Left,-10,2,10,7001,Caudate_L,0.8823529411764706,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.7843137254901961,-13,9,10,46,CAU-body-lh,0.6862745098039216,-12.0,6.0,16.0
840,L__dCa__17,Left,-11,13,13,7001,Caudate_L,0.9807692307692307,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.8461538461538461,-13,9,10,45,CAU-DA-lh,0.9038461538461539,-14.0,18.0,8.0
841,L__dCa__18,Left,-17,-13,21,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.27450980392156865,-13,9,10,47,CAU-tail-lh,0.0,-14.0,-2.0,20.0
842,L__dCa__19,Left,-18,-5,21,7001,Caudate_L,0.9629629629629629,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.25925925925925924,-13,9,10,47,CAU-tail-lh,0.07407407407407407,-14.0,-2.0,20.0
843,L__dCa__20,Left,-12,10,6,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.8846153846153846,-13,9,10,45,CAU-DA-lh,0.4423076923076923,-14.0,18.0,8.0
844,L__dCa__21,Left,-18,24,5,7001,Caudate_L,0.7857142857142857,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.03571428571428571,-13,9,10,45,CAU-DA-lh,0.0,-14.0,18.0,8.0
845,L__dCa__22,Left,-17,13,17,7001,Caudate_L,0.90625,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.375,-13,9,10,45,CAU-DA-lh,0.046875,-14.0,18.0,8.0
846,L__dCa__23,Left,-14,-1,16,7001,Caudate_L,0.9423076923076923,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.75,-13,9,10,47,CAU-tail-lh,0.5,-14.0,-2.0,20.0
847,L__dCa__24,Left,-20,-27,22,7001,Caudate_L,0.15625,-12,9,8,227,L_dCa,1.0,-14,2,16,4,Left_Thalamus,0.0,-10,-19,6,39,THA-DAl-lh,0.0,-14.0,-20.0,12.0
848,L__dCa__25,Left,-17,-7,26,7001,Caudate_L,0.0196078431372549,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.1568627450980392,-13,9,10,47,CAU-tail-lh,0.0,-14.0,-2.0,20.0
849,L__dCa__26,Left,-15,17,16,7001,Caudate_L,0.7884615384615384,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.38461538461538464,-13,9,10,45,CAU-DA-lh,0.15384615384615385,-14.0,18.0,8.0
850,L__dCa__27,Left,-7,1,11,7001,Caudate_L,0.9318181818181818,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.25,-13,9,10,46,CAU-body-lh,0.5681818181818182,-12.0,6.0,16.0
851,L__dCa__28,Left,-14,7,21,7001,Caudate_L,0.7540983606557377,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.4918032786885246,-13,9,10,46,CAU-body-lh,0.22950819672131148,-12.0,6.0,16.0
852,L__dCa__29,Left,-12,17,13,7001,Caudate_L,0.803921568627451,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.5294117647058824,-13,9,10,45,CAU-DA-lh,0.6078431372549019,-14.0,18.0,8.0
853,L__dCa__30,Left,-18,-22,23,7001,Caudate_L,0.425531914893617,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.2127659574468085,-13,9,10,39,THA-DAl-lh,0.0,-14.0,-20.0,12.0
854,L__dCa__31,Left,-13,-12,20,7001,Caudate_L,0.37254901960784315,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.37254901960784315,-13,9,10,47,CAU-tail-lh,0.11764705882352941,-14.0,-2.0,20.0
855,L__dCa__32,Left,-8,11,15,7001,Caudate_L,0.5576923076923077,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.3269230769230769,-13,9,10,46,CAU-body-lh,0.5,-12.0,6.0,16.0
856,L__dCa__33,Left,-18,-1,22,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.4074074074074074,-13,9,10,47,CAU-tail-lh,0.07407407407407407,-14.0,-2.0,20.0
857,L__dCa__34,Left,-16,22,11,7001,Caudate_L,0.725,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.25,-13,9,10,45,CAU-DA-lh,0.3,-14.0,18.0,8.0
858,L__dCa__35,Left,-18,15,9,7001,Caudate_L,0.803921568627451,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.5098039215686274,-13,9,10,45,CAU-DA-lh,0.5686274509803921,-14.0,18.0,8.0
859,L__dCa__36,Left,-12,13,9,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,1.0,-13,9,10,45,CAU-DA-lh,0.9215686274509803,-14.0,18.0,8.0
860,L__dCa__37,Left,-12,3,20,7001,Caudate_L,0.7454545454545455,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.43636363636363634,-13,9,10,46,CAU-body-lh,0.3090909090909091,-12.0,6.0,16.0
861,L__dCa__38,Left,-12,-5,16,7001,Caudate_L,0.9615384615384616,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.5961538461538461,-13,9,10,47,CAU-tail-lh,0.5961538461538461,-14.0,-2.0,20.0
862,L__dCa__39,Left,-18,7,20,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.3269230769230769,-13,9,10,46,CAU-body-lh,0.038461538461538464,-12.0,6.0,16.0
863,L__dCa__40,Left,-15,5,14,7001,Caudate_L,0.9152542372881356,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.7288135593220338,-13,9,10,46,CAU-body-lh,0.6779661016949152,-12.0,6.0,16.0
864,L__dCa__41,Left,-18,-15,25,7001,Caudate_L,0.5294117647058824,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.39215686274509803,-13,9,10,39,THA-DAl-lh,0.0,-14.0,-20.0,12.0
865,L__dCa__42,Left,-17,-4,25,7001,Caudate_L,0.3333333333333333,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.3137254901960784,-13,9,10,47,CAU-tail-lh,0.0,-14.0,-2.0,20.0
866,L__dCa__43,Left,-16,-16,21,7001,Caudate_L,0.5686274509803921,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.35294117647058826,-13,9,10,39,THA-DAl-lh,0.0,-14.0,-20.0,12.0
867,L__dCa__44,Left,-9,0,14,7001,Caudate_L,0.8235294117647058,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.6274509803921569,-13,9,10,46,CAU-body-lh,0.7254901960784313,-12.0,6.0,16.0
868,L__dCa__45,Left,-10,5,8,7001,Caudate_L,0.9444444444444444,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.75,-13,9,10,44,CAU-VA-lh,0.7222222222222222,-8.0,12.0,4.0
869,L__dCa__46,Left,-13,11,18,7001,Caudate_L,0.9090909090909091,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.6363636363636364,-13,9,10,46,CAU-body-lh,0.5303030303030303,-12.0,6.0,16.0
870,L__dCa__47,Left,-17,-1,19,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.39285714285714285,-13,9,10,47,CAU-tail-lh,0.25,-14.0,-2.0,20.0
871,L__dCa__48,Left,-18,-12,26,7001,Caudate_L,0.0784313725490196,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.21568627450980393,-13,9,10,47,CAU-tail-lh,0.0,-14.0,-2.0,20.0
872,L__dCa__49,Left,-8,7,15,7001,Caudate_L,0.5576923076923077,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.36538461538461536,-13,9,10,46,CAU-body-lh,0.5769230769230769,-12.0,6.0,16.0
873,L__dCa__50,Left,-11,4,16,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.9016393442622951,-13,9,10,46,CAU-body-lh,0.9672131147540983,-12.0,6.0,16.0
874,L__dCa__51,Left,-12,5,11,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.803921568627451,-13,9,10,46,CAU-body-lh,0.7450980392156863,-12.0,6.0,16.0
875,L__dCa__52,Left,-15,9,13,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,1.0,-13,9,10,46,CAU-body-lh,0.6666666666666666,-12.0,6.0,16.0
876,L__dCa__53,Left,-17,4,21,7001,Caudate_L,0.9833333333333333,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.45,-13,9,10,46,CAU-body-lh,0.03333333333333333,-12.0,6.0,16.0
877,L__dCa__54,Left,-18,-19,20,7001,Caudate_L,0.8541666666666666,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.10416666666666667,-13,9,10,39,THA-DAl-lh,0.0,-14.0,-20.0,12.0
878,L__dCa__55,Left,-18,20,10,7001,Caudate_L,0.9411764705882353,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.43137254901960786,-13,9,10,45,CAU-DA-lh,0.37254901960784315,-14.0,18.0,8.0
879,L__dCa__56,Left,-12,9,10,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.9642857142857143,-13,9,10,44,CAU-VA-lh,0.4642857142857143,-8.0,12.0,4.0
880,L__dCa__57,Left,-12,0,21,7001,Caudate_L,0.7288135593220338,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.5423728813559322,-13,9,10,47,CAU-tail-lh,0.4745762711864407,-14.0,-2.0,20.0
881,L__dCa__58,Left,-16,18,13,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.5882352941176471,-13,9,10,45,CAU-DA-lh,0.6274509803921569,-14.0,18.0,8.0
882,L__dCa__59,Left,-12,-8,18,7001,Caudate_L,0.75,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.5,-13,9,10,47,CAU-tail-lh,0.46153846153846156,-14.0,-2.0,20.0
883,L__dCa__60,Left,-16,11,10,7001,Caudate_L,0.9038461538461539,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.7307692307692307,-13,9,10,45,CAU-DA-lh,0.7307692307692307,-14.0,18.0,8.0
884,L__dCa__61,Left,-7,4,9,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.5,-13,9,10,44,CAU-VA-lh,0.4791666666666667,-8.0,12.0,4.0
885,L__dCa__62,Left,-12,14,16,7001,Caudate_L,0.8269230769230769,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.36538461538461536,-13,9,10,45,CAU-DA-lh,0.1346153846153846,-14.0,18.0,8.0
886,L__dCa__63,Left,-15,-4,19,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.75,-13,9,10,47,CAU-tail-lh,0.7307692307692307,-14.0,-2.0,20.0
887,L__dCa__64,Left,-19,-26,19,7001,Caudate_L,0.2727272727272727,-12,9,8,227,L_dCa,1.0,-14,2,16,4,Left_Thalamus,0.0,-10,-19,6,39,THA-DAl-lh,0.0,-14.0,-20.0,12.0
888,L__dCa__65,Left,-16,11,20,7001,Caudate_L,0.8076923076923077,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.38461538461538464,-13,9,10,46,CAU-body-lh,0.15384615384615385,-12.0,6.0,16.0
889,L__dCa__66,Left,-15,-8,24,7001,Caudate_L,0.7843137254901961,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.7254901960784313,-13,9,10,47,CAU-tail-lh,0.058823529411764705,-14.0,-2.0,20.0
890,L__dCa__67,Left,-18,16,13,7001,Caudate_L,0.9354838709677419,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.3709677419354839,-13,9,10,45,CAU-DA-lh,0.16129032258064516,-14.0,18.0,8.0
891,L__dCa__68,Left,-18,4,17,7001,Caudate_L,0.7833333333333333,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.36666666666666664,-13,9,10,46,CAU-body-lh,0.05,-12.0,6.0,16.0
892,L__dCa__69,Left,-15,2,17,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.8833333333333333,-13,9,10,46,CAU-body-lh,0.7666666666666667,-12.0,6.0,16.0
893,L__dCa__70,Left,-11,-1,17,7001,Caudate_L,0.9454545454545454,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.8181818181818182,-13,9,10,46,CAU-body-lh,0.6727272727272727,-12.0,6.0,16.0
894,L__dCa__71,Left,-18,9,16,7001,Caudate_L,0.9552238805970149,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.582089552238806,-13,9,10,46,CAU-body-lh,0.13432835820895522,-12.0,6.0,16.0
895,L__dCa__72,Left,-18,-9,23,7001,Caudate_L,0.9803921568627451,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.27450980392156865,-13,9,10,47,CAU-tail-lh,0.0,-14.0,-2.0,20.0
896,L__dCa__73,Left,-15,13,13,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,1.0,-13,9,10,45,CAU-DA-lh,0.9,-14.0,18.0,8.0
897,L__dCa__74,Left,-14,6,17,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,1.0,-13,9,10,46,CAU-body-lh,1.0,-12.0,6.0,16.0
898,L__dCa__75,Left,-18,-16,26,7101,Thalamus_L,0.0,-12,-19,6,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.08,-13,9,10,39,THA-DAl-lh,0.0,-14.0,-20.0,12.0
899,L__dCa__76,Left,-12,1,13,7001,Caudate_L,0.9152542372881356,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.7796610169491526,-13,9,10,46,CAU-body-lh,0.7627118644067796,-12.0,6.0,16.0
900,L__dCa__77,Left,-12,9,15,7001,Caudate_L,0.9821428571428571,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.9285714285714286,-13,9,10,46,CAU-body-lh,0.8928571428571429,-12.0,6.0,16.0
901,L__dCa__78,Left,-11,-4,20,7001,Caudate_L,0.8269230769230769,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.5,-13,9,10,47,CAU-tail-lh,0.6153846153846154,-14.0,-2.0,20.0
902,L__dCa__79,Left,-15,1,22,7001,Caudate_L,0.9836065573770492,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.819672131147541,-13,9,10,47,CAU-tail-lh,0.47540983606557374,-14.0,-2.0,20.0
903,L__dCa__80,Left,-15,17,9,7001,Caudate_L,1.0,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,1.0,-13,9,10,45,CAU-DA-lh,1.0,-14.0,18.0,8.0
904,L__dCa__81,Left,-18,11,13,7001,Caudate_L,0.9444444444444444,-12,9,8,227,L_dCa,1.0,-14,2,16,5,Left_Caudate,0.5740740740740741,-13,9,10,45,CAU-DA-lh,0.12962962962962962,-14.0,18.0,8.0
1011,L__dlPu__1,Left,-28,-1,6,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,1.0,-25,1,0,43,PUT-DP-lh,1.0,-26.0,-2.0,6.0
1012,L__dlPu__2,Left,-30,-6,-7,7011,Putamen_L,0.9230769230769231,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.6730769230769231,-25,1,0,42,PUT-VP-lh,0.5,-28.0,-12.0,0.0
1013,L__dlPu__3,Left,-28,2,0,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,1.0,-25,1,0,41,PUT-DA-lh,0.5576923076923077,-24.0,6.0,2.0
1014,L__dlPu__4,Left,-30,-11,9,7011,Putamen_L,0.5370370370370371,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.5740740740740741,-25,1,0,43,PUT-DP-lh,0.3888888888888889,-26.0,-2.0,6.0
1015,L__dlPu__5,Left,-28,-4,12,7011,Putamen_L,0.6744186046511628,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.7674418604651163,-25,1,0,43,PUT-DP-lh,0.3488372093023256,-26.0,-2.0,6.0
1016,L__dlPu__6,Left,-24,-5,-6,7021,Pallidum_L,0.8888888888888888,-19,-2,-2,229,L_dlPu,1.0,-28,-5,2,7,Left_Pallidum,0.5111111111111111,-19,-5,-1,53,pGP-lh,0.28888888888888886,-22.0,-8.0,-2.0
1017,L__dlPu__7,Left,-27,-4,-7,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.7884615384615384,-25,1,0,42,PUT-VP-lh,0.7307692307692307,-28.0,-12.0,0.0
1018,L__dlPu__8,Left,-27,-14,-3,7021,Pallidum_L,0.6538461538461539,-19,-2,-2,229,L_dlPu,1.0,-28,-5,2,7,Left_Pallidum,0.5769230769230769,-19,-5,-1,42,PUT-VP-lh,1.0,-28.0,-12.0,0.0
1019,L__dlPu__9,Left,-29,-9,1,7011,Putamen_L,0.948051948051948,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,1.0,-25,1,0,42,PUT-VP-lh,1.0,-28.0,-12.0,0.0
1020,L__dlPu__10,Left,-26,-1,-9,7011,Putamen_L,0.782608695652174,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.45652173913043476,-25,1,0,41,PUT-DA-lh,0.6086956521739131,-24.0,6.0,2.0
1021,L__dlPu__11,Left,-28,6,2,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.8888888888888888,-25,1,0,41,PUT-DA-lh,0.6666666666666666,-24.0,6.0,2.0
1022,L__dlPu__12,Left,-28,-7,11,7011,Putamen_L,0.6923076923076923,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.8076923076923077,-25,1,0,43,PUT-DP-lh,0.6346153846153846,-26.0,-2.0,6.0
1023,L__dlPu__13,Left,-28,-20,3,7011,Putamen_L,0.4807692307692308,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.75,-25,1,0,42,PUT-VP-lh,0.9807692307692307,-28.0,-12.0,0.0
1024,L__dlPu__14,Left,-26,-10,-5,7021,Pallidum_L,0.75,-19,-2,-2,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.4807692307692308,-25,1,0,42,PUT-VP-lh,0.9615384615384616,-28.0,-12.0,0.0
1025,L__dlPu__15,Left,-32,-11,2,7011,Putamen_L,0.9615384615384616,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.6923076923076923,-25,1,0,42,PUT-VP-lh,0.6923076923076923,-28.0,-12.0,0.0
1026,L__dlPu__16,Left,-28,10,1,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.7647058823529411,-25,1,0,41,PUT-DA-lh,0.6470588235294118,-24.0,6.0,2.0
1027,L__dlPu__17,Left,-25,-7,1,7021,Pallidum_L,0.5357142857142857,-19,-2,-2,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.6607142857142857,-25,1,0,42,PUT-VP-lh,0.5,-28.0,-12.0,0.0
1028,L__dlPu__18,Left,-30,3,-6,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.5111111111111111,-25,1,0,41,PUT-DA-lh,0.4888888888888889,-24.0,6.0,2.0
1029,L__dlPu__19,Left,-26,-15,0,7021,Pallidum_L,0.24193548387096775,-19,-2,-2,229,L_dlPu,1.0,-28,-5,2,7,Left_Pallidum,0.6290322580645161,-19,-5,-1,42,PUT-VP-lh,0.967741935483871,-28.0,-12.0,0.0
1030,L__dlPu__20,Left,-32,-2,-4,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.4807692307692308,-25,1,0,42,PUT-VP-lh,0.46153846153846156,-28.0,-12.0,0.0
1031,L__dlPu__21,Left,-29,-9,-5,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,1.0,-25,1,0,42,PUT-VP-lh,1.0,-28.0,-12.0,0.0
1032,L__dlPu__22,Left,-26,13,1,7011,Putamen_L,0.8292682926829268,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.5853658536585366,-25,1,0,41,PUT-DA-lh,0.34146341463414637,-24.0,6.0,2.0
1033,L__dlPu__23,Left,-30,-14,7,7011,Putamen_L,0.9074074074074074,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.8333333333333334,-25,1,0,42,PUT-VP-lh,0.5925925925925926,-28.0,-12.0,0.0
1034,L__dlPu__24,Left,-28,-11,11,7011,Putamen_L,0.7692307692307693,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.7115384615384616,-25,1,0,43,PUT-DP-lh,0.4423076923076923,-26.0,-2.0,6.0
1035,L__dlPu__25,Left,-27,-10,7,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,1.0,-25,1,0,43,PUT-DP-lh,0.8064516129032258,-26.0,-2.0,6.0
1036,L__dlPu__26,Left,-29,-3,9,7011,Putamen_L,0.7692307692307693,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.8846153846153846,-25,1,0,43,PUT-DP-lh,0.75,-26.0,-2.0,6.0
1037,L__dlPu__27,Left,-32,-10,-2,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.7358490566037735,-25,1,0,42,PUT-VP-lh,0.7358490566037735,-28.0,-12.0,0.0
1038,L__dlPu__28,Left,-27,-6,5,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,1.0,-25,1,0,43,PUT-DP-lh,0.859375,-26.0,-2.0,6.0
1039,L__dlPu__29,Left,-26,10,5,7011,Putamen_L,0.9333333333333333,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.72,-25,1,0,41,PUT-DA-lh,0.5466666666666666,-24.0,6.0,2.0
1040,L__dlPu__30,Left,-29,-1,-7,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.6274509803921569,-25,1,0,42,PUT-VP-lh,0.35294117647058826,-28.0,-12.0,0.0
1041,L__dlPu__31,Left,-30,-15,3,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,1.0,-25,1,0,42,PUT-VP-lh,0.9104477611940298,-28.0,-12.0,0.0
1042,L__dlPu__32,Left,-32,-7,2,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.7096774193548387,-25,1,0,42,PUT-VP-lh,0.6935483870967742,-28.0,-12.0,0.0
1043,L__dlPu__33,Left,-25,-4,-3,7021,Pallidum_L,0.5882352941176471,-19,-2,-2,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.7450980392156863,-25,1,0,42,PUT-VP-lh,0.47058823529411764,-28.0,-12.0,0.0
1044,L__dlPu__34,Left,-29,-19,0,7011,Putamen_L,0.46153846153846156,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.8269230769230769,-25,1,0,42,PUT-VP-lh,0.8846153846153846,-28.0,-12.0,0.0
1045,L__dlPu__35,Left,-30,1,2,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,1.0,-25,1,0,43,PUT-DP-lh,0.7142857142857143,-26.0,-2.0,6.0
1046,L__dlPu__36,Left,-30,6,-4,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.3488372093023256,-25,1,0,41,PUT-DA-lh,0.18604651162790697,-24.0,6.0,2.0
1047,L__dlPu__37,Left,-26,-10,3,7011,Putamen_L,0.6666666666666666,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.7,-25,1,0,42,PUT-VP-lh,0.8,-28.0,-12.0,0.0
1048,L__dlPu__38,Left,-28,3,5,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,1.0,-25,1,0,43,PUT-DP-lh,0.8461538461538461,-26.0,-2.0,6.0
1049,L__dlPu__39,Left,-32,-9,-5,7011,Putamen_L,1.0,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.5384615384615384,-25,1,0,42,PUT-VP-lh,0.46153846153846156,-28.0,-12.0,0.0
1050,L__dlPu__40,Left,-29,7,-1,7011,Putamen_L,0.9607843137254902,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.8235294117647058,-25,1,0,41,PUT-DA-lh,0.6862745098039216,-24.0,6.0,2.0
1051,L__dlPu__41,Left,-29,-14,10,7011,Putamen_L,0.75,-25,2,1,229,L_dlPu,1.0,-28,-5,2,6,Left_Putamen,0.6538461538461539,-25,1,0,42,PUT-VP-lh,0.34615384615384615,-28.0,-12.0,0.0
1052,L__dlPu__42,Left,-25,-10,-1,7021,Pallidum_L,0.9333333333333333,-19,-2,-2,229,L_dlPu,1.0,-28,-5,2,7,Left_Pallidum,0.7,-19,-5,-1,42,PUT-VP-lh,0.7333333333333333,-28.0,-12.0,0.0
